tickid,id,seqno,tradedate,ts,tradeprice,tradesize,askprice,asksize,bidprice,bidsize,type_
39283,Security_51,47,2022-11-21,11:47:45,31.9688,4400.0,,,,,CT 
39284,Security_69,37,2022-11-21,11:47:45,76.9062,9300.0,,,,,CT 
39285,Security_6,42,2022-11-21,11:47:45,58.0938,6400.0,,,,,T  
39286,Security_32,37,2022-11-21,11:47:45,82.0625,4100.0,,,,,T  
39298,Security_54,47,2022-11-21,11:47:48,,,,,27.0625,8900.0,Q  
39299,Security_47,48,2022-11-21,11:47:49,63.125,9100.0,,,,,T  
39315,Security_94,43,2022-11-21,11:47:53,67.0312,1600.0,,,,,CT 
39319,Security_50,35,2022-11-21,11:47:54,,,,,43.2188,5300.0,Q  
39325,Security_92,43,2022-11-21,11:47:55,,,,,2.25,9900.0,Q  
39336,Security_63,43,2022-11-21,11:47:58,15.0938,2700.0,,,,,CT 
39338,Security_90,46,2022-11-21,11:47:59,50.0312,2100.0,,,,,CT 
39341,Security_76,32,2022-11-21,11:48:00,,,,,83.0,800.0,Q  
39347,Security_59,40,2022-11-21,11:48:01,90.1562,5200.0,,,,,T  
39356,Security_19,43,2022-11-21,11:48:03,1.0625,4100.0,,,,,CT 
39361,Security_63,44,2022-11-21,11:48:05,15.0938,5800.0,,,,,CT 
39365,Security_89,43,2022-11-21,11:48:06,,,85.1875,6300.0,,,Q  
39372,Security_49,45,2022-11-21,11:48:07,62.0625,8800.0,,,,,CT 
39376,Security_37,42,2022-11-21,11:48:08,,,,,97.0625,1900.0,Q  
39386,Security_27,53,2022-11-21,11:48:11,31.0938,3900.0,,,,,CT 
39395,Security_22,43,2022-11-21,11:48:13,18.0,7000.0,,,,,T  
39399,Security_47,49,2022-11-21,11:48:14,63.125,400.0,,,,,CT 
39406,Security_82,39,2022-11-21,11:48:16,31.0,8000.0,,,,,T  
39412,Security_4,37,2022-11-21,11:48:17,,,,,62.0938,7900.0,Q  
39415,Security_3,41,2022-11-21,11:48:18,45.75,9700.0,,,,,T  
39430,Security_59,41,2022-11-21,11:48:22,90.1562,3300.0,,,,,CT 
39443,Security_64,43,2022-11-21,11:48:25,,,55.9375,3500.0,,,Q  
39463,Security_73,44,2022-11-21,11:48:30,,,,,66.0312,7000.0,Q  
39473,Security_68,48,2022-11-21,11:48:33,,,33.0625,4700.0,,,Q  
39475,Security_55,47,2022-11-21,11:48:33,,,27.0312,2700.0,,,Q  
39491,Security_17,42,2022-11-21,11:48:37,,,76.1562,4800.0,,,Q  
39512,Security_87,43,2022-11-21,11:48:43,98.0625,8800.0,,,,,T  
39515,Security_98,37,2022-11-21,11:48:43,23.125,8600.0,,,,,T  
39519,Security_90,47,2022-11-21,11:48:44,,,,,50.0625,7700.0,Q  
39531,Security_43,37,2022-11-21,11:48:47,,,,,10.1875,2400.0,Q  
39539,Security_35,39,2022-11-21,11:48:49,58.0625,8100.0,,,,,CT 
39541,Security_89,44,2022-11-21,11:48:50,85.0938,4200.0,,,,,CT 
39555,Security_9,38,2022-11-21,11:48:53,,,61.0312,3900.0,,,Q  
39560,Security_47,50,2022-11-21,11:48:55,63.125,8400.0,,,,,CT 
39604,Security_79,43,2022-11-21,11:49:06,,,39.1875,4300.0,,,Q  
39617,Security_65,45,2022-11-21,11:49:09,,,54.0938,9900.0,,,Q  
39633,Security_11,47,2022-11-21,11:49:13,73.2188,3200.0,,,,,T  
39640,Security_10,39,2022-11-21,11:49:15,70.0312,5100.0,,,,,T  
41689,Security_60,54,2022-11-21,11:57:52,,,72.1875,8700.0,,,Q  
39676,Security_31,37,2022-11-21,11:49:24,,,68.0938,6300.0,,,Q  
39679,Security_50,36,2022-11-21,11:49:25,,,,,43.1875,8400.0,Q  
39698,Security_67,35,2022-11-21,11:49:30,63.125,8600.0,,,,,T  
39708,Security_93,40,2022-11-21,11:49:33,73.0938,4600.0,,,,,T  
41766,Security_9,42,2022-11-21,11:58:12,,,61.0625,2000.0,,,Q  
39723,Security_36,56,2022-11-21,11:49:36,,,51.0625,500.0,,,Q  
39727,Security_85,41,2022-11-21,11:49:37,27.4062,2900.0,,,,,CT 
39734,Security_98,38,2022-11-21,11:49:39,,,,,23.0625,4900.0,Q  
39739,Security_80,29,2022-11-21,11:49:40,,,80.2188,8100.0,,,Q  
39759,Security_49,46,2022-11-21,11:49:45,,,,,62.0625,9800.0,Q  
39774,Security_38,47,2022-11-21,11:49:49,28.8438,3600.0,,,,,T  
39785,Security_90,48,2022-11-21,11:49:52,,,50.0625,3700.0,,,Q  
39787,Security_12,40,2022-11-21,11:49:52,19.9375,2500.0,,,,,CT 
39791,Security_88,42,2022-11-21,11:49:53,,,,,32.0625,5700.0,Q  
39798,Security_44,39,2022-11-21,11:49:55,15.125,3200.0,,,,,T  
39819,Security_43,38,2022-11-21,11:50:00,,,,,10.125,2000.0,Q  
39820,Security_30,38,2022-11-21,11:50:01,21.9062,2900.0,,,,,T  
39823,Security_93,41,2022-11-21,11:50:01,,,73.1562,1700.0,,,Q  
39836,Security_58,28,2022-11-21,11:50:05,49.0312,7200.0,,,,,CT 
39860,Security_29,35,2022-11-21,11:50:11,,,11.3125,9300.0,,,Q  
39890,Security_82,40,2022-11-21,11:50:19,,,,,31.0625,8200.0,Q  
39906,Security_4,38,2022-11-21,11:50:23,62.0938,6000.0,,,,,T  
39910,Security_62,29,2022-11-21,11:50:24,,,52.9375,9200.0,,,Q  
39912,Security_37,43,2022-11-21,11:50:24,,,,,97.125,2700.0,Q  
39914,Security_23,54,2022-11-21,11:50:25,,,,,53.0625,8500.0,Q  
39920,Security_34,40,2022-11-21,11:50:26,,,,,52.0938,3100.0,Q  
39926,Security_15,40,2022-11-21,11:50:28,,,31.1875,500.0,,,Q  
39927,Security_7,42,2022-11-21,11:50:28,,,,,46.9688,8800.0,Q  
39943,Security_46,48,2022-11-21,11:50:32,47.0312,5800.0,,,,,T  
39978,Security_72,39,2022-11-21,11:50:41,,,80.8438,8100.0,,,Q  
39980,Security_38,48,2022-11-21,11:50:41,28.8438,3300.0,,,,,T  
39999,Security_75,41,2022-11-21,11:50:46,,,35.3125,400.0,,,Q  
40023,Security_33,44,2022-11-21,11:50:52,68.875,2900.0,,,,,T  
40033,Security_25,29,2022-11-21,11:50:54,,,75.0,6300.0,,,Q  
40036,Security_30,39,2022-11-21,11:50:55,21.9062,1100.0,,,,,CT 
40063,Security_62,30,2022-11-21,11:51:02,52.875,900.0,,,,,T  
40064,Security_91,38,2022-11-21,11:51:02,42.0,800.0,,,,,T  
40081,Security_50,37,2022-11-21,11:51:07,43.1875,1400.0,,,,,T  
40094,Security_45,38,2022-11-21,11:51:10,86.8125,5900.0,,,,,T  
40100,Security_4,39,2022-11-21,11:51:11,,,,,62.0938,1000.0,Q  
40102,Security_57,35,2022-11-21,11:51:12,64.0312,5400.0,,,,,CT 
40125,Security_50,38,2022-11-21,11:51:18,43.1875,9000.0,,,,,CT 
40129,Security_11,48,2022-11-21,11:51:19,,,,,73.2812,9800.0,Q  
40133,Security_26,33,2022-11-21,11:51:20,,,,,5.0,1500.0,Q  
40161,Security_71,40,2022-11-21,11:51:27,92.0,400.0,,,,,T  
40175,Security_68,49,2022-11-21,11:51:30,,,,,33.0625,8600.0,Q  
40218,Security_74,46,2022-11-21,11:51:41,,,93.0312,8900.0,,,Q  
40220,Security_92,44,2022-11-21,11:51:42,,,,,2.25,5900.0,Q  
40227,Security_79,44,2022-11-21,11:51:44,,,39.125,4000.0,,,Q  
40243,Security_30,40,2022-11-21,11:51:48,21.9062,8900.0,,,,,T  
40245,Security_92,45,2022-11-21,11:51:48,,,2.25,4700.0,,,Q  
40253,Security_78,34,2022-11-21,11:51:50,67.9062,9400.0,,,,,T  
40258,Security_81,35,2022-11-21,11:51:51,,,95.25,1000.0,,,Q  
40263,Security_99,34,2022-11-21,11:51:53,87.0312,1900.0,,,,,T  
40273,Security_86,43,2022-11-21,11:51:55,29.0625,2700.0,,,,,T  
40300,Security_13,37,2022-11-21,11:52:02,,,,,27.0625,2700.0,Q  
40310,Security_31,38,2022-11-21,11:52:04,68.0312,300.0,,,,,CT 
40314,Security_95,46,2022-11-21,11:52:05,1.1875,9700.0,,,,,T  
40327,Security_84,38,2022-11-21,11:52:09,,,,,45.9688,4700.0,Q  
40329,Security_83,43,2022-11-21,11:52:09,82.1562,3100.0,,,,,CT 
40338,Security_97,43,2022-11-21,11:52:11,84.0,6400.0,,,,,T  
40349,Security_76,33,2022-11-21,11:52:14,,,83.0625,4700.0,,,Q  
40354,Security_3,42,2022-11-21,11:52:15,,,45.7812,9600.0,,,Q  
40376,Security_37,44,2022-11-21,11:52:21,97.125,4000.0,,,,,CT 
40383,Security_23,55,2022-11-21,11:52:23,53.0625,7100.0,,,,,CT 
40385,Security_55,48,2022-11-21,11:52:23,26.9375,4800.0,,,,,T  
40388,Security_11,49,2022-11-21,11:52:24,,,73.3125,3400.0,,,Q  
40400,Security_99,35,2022-11-21,11:52:27,87.0312,1800.0,,,,,CT 
40419,Security_28,35,2022-11-21,11:52:32,,,94.0,6600.0,,,Q  
40430,Security_26,34,2022-11-21,11:52:35,,,5.0938,6500.0,,,Q  
40444,Security_46,49,2022-11-21,11:52:38,47.0312,2800.0,,,,,T  
40471,Security_37,45,2022-11-21,11:52:45,97.125,800.0,,,,,CT 
40476,Security_32,38,2022-11-21,11:52:46,,,,,82.0625,1600.0,Q  
40478,Security_76,34,2022-11-21,11:52:47,83.0,6900.0,,,,,T  
40482,Security_61,34,2022-11-21,11:52:48,53.0625,6800.0,,,,,CT 
40486,Security_20,47,2022-11-21,11:52:49,,,,,55.2188,5400.0,Q  
40495,Security_41,38,2022-11-21,11:52:51,16.1875,4500.0,,,,,T  
40515,Security_72,40,2022-11-21,11:52:56,,,,,80.875,9700.0,Q  
40517,Security_55,49,2022-11-21,11:52:57,,,,,26.9688,3100.0,Q  
40519,Security_74,47,2022-11-21,11:52:57,,,,,92.9062,5400.0,Q  
40531,Security_22,44,2022-11-21,11:53:00,18.0,2600.0,,,,,CT 
40534,Security_65,46,2022-11-21,11:53:01,54.0,300.0,,,,,T  
40552,Security_37,46,2022-11-21,11:53:06,,,97.2188,6200.0,,,Q  
40558,Security_0,51,2022-11-21,11:53:07,,,,,95.125,3500.0,Q  
40566,Security_20,48,2022-11-21,11:53:09,55.2188,2200.0,,,,,CT 
40567,Security_57,36,2022-11-21,11:53:09,,,64.0625,5900.0,,,Q  
40593,Security_9,39,2022-11-21,11:53:16,,,61.125,6200.0,,,Q  
40601,Security_76,35,2022-11-21,11:53:18,,,,,83.0625,9300.0,Q  
40607,Security_17,43,2022-11-21,11:53:19,76.1562,8700.0,,,,,CT 
40617,Security_65,47,2022-11-21,11:53:22,,,54.0625,3700.0,,,Q  
40632,Security_99,36,2022-11-21,11:53:26,,,87.125,5500.0,,,Q  
40639,Security_93,42,2022-11-21,11:53:27,,,,,73.0312,2200.0,Q  
40647,Security_50,39,2022-11-21,11:53:29,43.1875,8200.0,,,,,CT 
40651,Security_19,44,2022-11-21,11:53:30,1.0625,8000.0,,,,,CT 
40663,Security_49,47,2022-11-21,11:53:33,,,62.1562,7100.0,,,Q  
40667,Security_43,39,2022-11-21,11:53:34,,,,,10.125,8600.0,Q  
40676,Security_7,43,2022-11-21,11:53:37,,,47.0625,2000.0,,,Q  
40718,Security_23,56,2022-11-21,11:53:47,53.0625,9800.0,,,,,CT 
40720,Security_62,31,2022-11-21,11:53:48,52.875,9000.0,,,,,CT 
40728,Security_9,40,2022-11-21,11:53:50,,,61.0938,2400.0,,,Q  
40767,Security_16,54,2022-11-21,11:53:59,97.1875,7500.0,,,,,T  
41918,Security_5,49,2022-11-21,11:58:50,43.0625,5200.0,,,,,CT 
40814,Security_64,44,2022-11-21,11:54:11,,,,,55.9375,6800.0,Q  
40817,Security_30,41,2022-11-21,11:54:12,,,21.9062,300.0,,,Q  
40824,Security_74,48,2022-11-21,11:54:14,,,,,92.8438,7700.0,Q  
40840,Security_40,44,2022-11-21,11:54:18,,,10.25,3900.0,,,Q  
40843,Security_55,50,2022-11-21,11:54:18,,,,,27.0312,2600.0,Q  
40855,Security_14,34,2022-11-21,11:54:21,82.1562,1300.0,,,,,CT 
40858,Security_30,42,2022-11-21,11:54:22,,,21.9688,6100.0,,,Q  
40867,Security_16,55,2022-11-21,11:54:24,,,,,97.1875,4200.0,Q  
40869,Security_97,44,2022-11-21,11:54:25,,,,,84.0,6600.0,Q  
40870,Security_54,48,2022-11-21,11:54:25,,,27.0625,4800.0,,,Q  
40884,Security_61,35,2022-11-21,11:54:29,,,,,53.0,9600.0,Q  
40887,Security_33,45,2022-11-21,11:54:30,,,,,68.8125,7600.0,Q  
40894,Security_73,45,2022-11-21,11:54:31,66.0312,1700.0,,,,,T  
40918,Security_80,30,2022-11-21,11:54:37,80.125,5700.0,,,,,T  
40922,Security_67,36,2022-11-21,11:54:38,,,63.125,5000.0,,,Q  
40925,Security_96,41,2022-11-21,11:54:39,0.0312,1800.0,,,,,CT 
40929,Security_44,40,2022-11-21,11:54:40,,,,,15.125,4000.0,Q  
40963,Security_36,57,2022-11-21,11:54:49,,,,,51.0312,8000.0,Q  
40970,Security_58,29,2022-11-21,11:54:51,49.0312,8100.0,,,,,T  
40987,Security_33,46,2022-11-21,11:54:55,68.8125,1500.0,,,,,CT 
40989,Security_75,42,2022-11-21,11:54:56,,,,,35.2188,1200.0,Q  
41919,Security_2,38,2022-11-21,11:58:50,,,,,90.125,8100.0,Q  
41009,Security_96,42,2022-11-21,11:55:01,0.0312,5600.0,,,,,T  
41024,Security_26,35,2022-11-21,11:55:04,,,5.0312,9400.0,,,Q  
41027,Security_59,42,2022-11-21,11:55:05,90.1562,5300.0,,,,,T  
41054,Security_95,47,2022-11-21,11:55:12,1.1875,2100.0,,,,,T  
41060,Security_11,50,2022-11-21,11:55:13,,,73.2812,2200.0,,,Q  
41066,Security_59,43,2022-11-21,11:55:15,90.1562,2800.0,,,,,T  
41070,Security_22,45,2022-11-21,11:55:16,,,18.0,4100.0,,,Q  
41076,Security_43,40,2022-11-21,11:55:17,10.125,2400.0,,,,,CT 
41082,Security_96,43,2022-11-21,11:55:19,,,0.0938,4500.0,,,Q  
41104,Security_18,39,2022-11-21,11:55:25,44.9062,9000.0,,,,,CT 
41117,Security_61,36,2022-11-21,11:55:28,,,,,53.0625,500.0,Q  
41122,Security_4,40,2022-11-21,11:55:29,62.0938,7600.0,,,,,T  
41129,Security_26,36,2022-11-21,11:55:31,,,5.0312,8000.0,,,Q  
41131,Security_15,41,2022-11-21,11:55:31,,,,,31.1875,4700.0,Q  
41136,Security_79,45,2022-11-21,11:55:33,39.0938,2500.0,,,,,T  
41142,Security_44,41,2022-11-21,11:55:34,15.125,5600.0,,,,,T  
41143,Security_94,44,2022-11-21,11:55:34,67.0312,9700.0,,,,,T  
41144,Security_83,44,2022-11-21,11:55:35,,,,,82.1875,3300.0,Q  
41151,Security_1,35,2022-11-21,11:55:36,,,3.9688,6800.0,,,Q  
41158,Security_73,46,2022-11-21,11:55:38,,,,,66.0312,4500.0,Q  
41161,Security_92,46,2022-11-21,11:55:39,,,,,2.25,3400.0,Q  
41166,Security_54,49,2022-11-21,11:55:40,27.0625,9200.0,,,,,CT 
41188,Security_96,44,2022-11-21,11:55:46,,,0.0312,5800.0,,,Q  
41197,Security_56,34,2022-11-21,11:55:48,,,,,25.1875,800.0,Q  
41201,Security_44,42,2022-11-21,11:55:49,,,15.2188,3900.0,,,Q  
41236,Security_72,41,2022-11-21,11:55:58,,,,,80.875,2300.0,Q  
41248,Security_36,58,2022-11-21,11:56:01,,,,,51.0938,9800.0,Q  
41260,Security_65,48,2022-11-21,11:56:04,54.0,3500.0,,,,,CT 
41269,Security_88,43,2022-11-21,11:56:06,,,,,32.0625,3200.0,Q  
41275,Security_51,48,2022-11-21,11:56:07,31.9688,2000.0,,,,,T  
41293,Security_66,35,2022-11-21,11:56:12,,,,,3.125,1500.0,Q  
41307,Security_76,36,2022-11-21,11:56:16,83.0625,7800.0,,,,,T  
41315,Security_14,35,2022-11-21,11:56:18,82.1562,2700.0,,,,,T  
41337,Security_8,46,2022-11-21,11:56:23,,,,,81.1562,4300.0,Q  
41346,Security_59,44,2022-11-21,11:56:26,,,90.25,4000.0,,,Q  
41357,Security_46,50,2022-11-21,11:56:28,,,,,47.0938,4100.0,Q  
41364,Security_8,47,2022-11-21,11:56:30,81.1562,1600.0,,,,,CT 
41374,Security_23,57,2022-11-21,11:56:33,53.0625,9600.0,,,,,CT 
41384,Security_7,44,2022-11-21,11:56:35,,,,,46.9688,8800.0,Q  
41398,Security_42,34,2022-11-21,11:56:39,,,41.0938,2600.0,,,Q  
41406,Security_87,44,2022-11-21,11:56:41,,,98.1562,3600.0,,,Q  
41446,Security_31,39,2022-11-21,11:56:51,68.0312,6300.0,,,,,T  
41458,Security_36,59,2022-11-21,11:56:54,,,,,51.0625,6200.0,Q  
41460,Security_37,47,2022-11-21,11:56:54,,,97.1562,1700.0,,,Q  
41493,Security_72,42,2022-11-21,11:57:03,80.875,7500.0,,,,,CT 
41509,Security_25,30,2022-11-21,11:57:07,,,,,74.9375,8700.0,Q  
41510,Security_14,36,2022-11-21,11:57:07,82.1562,8000.0,,,,,CT 
41517,Security_45,39,2022-11-21,11:57:09,,,,,86.8125,5300.0,Q  
41526,Security_7,45,2022-11-21,11:57:11,46.9688,9200.0,,,,,T  
41535,Security_13,38,2022-11-21,11:57:13,,,,,27.0312,4300.0,Q  
41539,Security_26,37,2022-11-21,11:57:14,5.0,100.0,,,,,CT 
41556,Security_43,41,2022-11-21,11:57:19,10.125,7600.0,,,,,T  
41568,Security_70,47,2022-11-21,11:57:22,61.0938,5200.0,,,,,T  
41570,Security_9,41,2022-11-21,11:57:22,,,61.0938,3800.0,,,Q  
41574,Security_36,60,2022-11-21,11:57:23,51.0625,7800.0,,,,,CT 
41600,Security_19,45,2022-11-21,11:57:30,1.0625,9500.0,,,,,CT 
41602,Security_0,52,2022-11-21,11:57:30,,,95.125,4300.0,,,Q  
41605,Security_70,48,2022-11-21,11:57:31,,,,,61.125,3600.0,Q  
41607,Security_80,31,2022-11-21,11:57:31,,,80.125,3400.0,,,Q  
41611,Security_73,47,2022-11-21,11:57:32,66.0312,8300.0,,,,,CT 
41620,Security_13,39,2022-11-21,11:57:35,,,,,27.0312,7100.0,Q  
41627,Security_38,49,2022-11-21,11:57:36,,,28.8438,4100.0,,,Q  
41641,Security_75,43,2022-11-21,11:57:40,,,35.2188,500.0,,,Q  
41658,Security_36,61,2022-11-21,11:57:44,51.0625,1800.0,,,,,CT 
41661,Security_72,43,2022-11-21,11:57:45,,,80.9062,200.0,,,Q  
41700,Security_74,49,2022-11-21,11:57:55,,,,,92.9062,3800.0,Q  
41725,Security_37,48,2022-11-21,11:58:01,97.125,1900.0,,,,,CT 
41731,Security_31,40,2022-11-21,11:58:03,,,,,68.0312,1400.0,Q  
41755,Security_17,44,2022-11-21,11:58:09,76.1562,7000.0,,,,,CT 
41765,Security_82,41,2022-11-21,11:58:11,,,,,31.0938,8000.0,Q  
41772,Security_19,46,2022-11-21,11:58:13,1.0625,6800.0,,,,,CT 
41780,Security_14,37,2022-11-21,11:58:15,,,82.2188,9600.0,,,Q  
41797,Security_79,46,2022-11-21,11:58:19,,,,,39.0312,9400.0,Q  
41818,Security_89,45,2022-11-21,11:58:25,85.0938,6200.0,,,,,CT 
42147,Security_44,43,2022-11-21,11:59:47,,,,,15.125,200.0,Q  
41843,Security_68,50,2022-11-21,11:58:31,33.0625,9600.0,,,,,T  
41853,Security_74,50,2022-11-21,11:58:33,92.9062,5000.0,,,,,CT 
41857,Security_8,48,2022-11-21,11:58:34,81.1562,1500.0,,,,,CT 
41859,Security_80,32,2022-11-21,11:58:35,80.125,4900.0,,,,,CT 
41861,Security_75,44,2022-11-21,11:58:35,,,,,35.2812,1800.0,Q  
41899,Security_96,45,2022-11-21,11:58:45,0.0312,1700.0,,,,,CT 
41902,Security_56,35,2022-11-21,11:58:46,25.1875,2600.0,,,,,T  
41906,Security_34,41,2022-11-21,11:58:47,52.0938,1600.0,,,,,T  
41908,Security_67,37,2022-11-21,11:58:47,63.125,5700.0,,,,,T  
41909,Security_93,43,2022-11-21,11:58:47,,,,,73.0625,1400.0,Q  
41910,Security_30,43,2022-11-21,11:58:48,21.9062,9200.0,,,,,CT 
41912,Security_24,48,2022-11-21,11:58:48,46.0938,5000.0,,,,,CT 
41934,Security_41,39,2022-11-21,11:58:54,,,,,16.25,2700.0,Q  
41935,Security_55,51,2022-11-21,11:58:54,27.0312,1500.0,,,,,CT 
41939,Security_46,51,2022-11-21,11:58:55,,,47.1562,3300.0,,,Q  
41947,Security_77,45,2022-11-21,11:58:57,,,49.0625,5500.0,,,Q  
41959,Security_46,52,2022-11-21,11:59:00,,,,,47.0938,5900.0,Q  
41970,Security_2,39,2022-11-21,11:59:03,,,90.2188,5700.0,,,Q  
41971,Security_51,49,2022-11-21,11:59:03,,,,,31.9688,6500.0,Q  
41976,Security_79,47,2022-11-21,11:59:04,,,39.0938,8600.0,,,Q  
41991,Security_79,48,2022-11-21,11:59:08,39.0312,5300.0,,,,,CT 
41992,Security_99,37,2022-11-21,11:59:08,,,,,87.0,8400.0,Q  
41995,Security_17,45,2022-11-21,11:59:09,,,,,76.0938,700.0,Q  
42007,Security_83,45,2022-11-21,11:59:12,,,82.2812,200.0,,,Q  
42022,Security_33,47,2022-11-21,11:59:16,68.8125,2500.0,,,,,T  
42038,Security_58,30,2022-11-21,11:59:20,,,49.0938,8100.0,,,Q  
42054,Security_65,49,2022-11-21,11:59:24,54.0,7000.0,,,,,CT 
42060,Security_66,36,2022-11-21,11:59:25,3.125,4700.0,,,,,CT 
42069,Security_65,50,2022-11-21,11:59:28,54.0,7800.0,,,,,CT 
42091,Security_57,37,2022-11-21,11:59:33,,,,,64.0312,100.0,Q  
42140,Security_74,51,2022-11-21,11:59:45,,,92.9062,1000.0,,,Q  
42164,Security_82,42,2022-11-21,11:59:51,,,31.1875,2400.0,,,Q  
42169,Security_72,44,2022-11-21,11:59:53,80.875,4400.0,,,,,CT 
42170,Security_7,46,2022-11-21,11:59:53,,,47.0625,4200.0,,,Q  
42185,Security_74,52,2022-11-21,11:59:57,,,,,92.8438,4300.0,Q  
4269,Security_83,6,2022-11-21,09:18:01,,,,,82.125,500.0,Q  
4273,Security_36,8,2022-11-21,09:18:02,,,51.0312,3200.0,,,Q  
4275,Security_32,6,2022-11-21,09:18:02,82.0,2800.0,,,,,T  
4279,Security_40,3,2022-11-21,09:18:03,10.0,8100.0,,,,,T  
4291,Security_64,6,2022-11-21,09:18:06,,,,,56.0625,7400.0,Q  
4293,Security_66,5,2022-11-21,09:18:07,3.0,4000.0,,,,,T  
4307,Security_51,4,2022-11-21,09:18:10,,,,,31.9688,300.0,Q  
4326,Security_33,7,2022-11-21,09:18:15,69.0312,9400.0,,,,,CT 
4337,Security_79,5,2022-11-21,09:18:18,39.0,8900.0,,,,,T  
4349,Security_37,5,2022-11-21,09:18:21,97.0,7900.0,,,,,T  
4352,Security_88,5,2022-11-21,09:18:22,32.0,1400.0,,,,,CT 
4369,Security_29,6,2022-11-21,09:18:26,,,,,11.125,1100.0,Q  
4384,Security_31,4,2022-11-21,09:18:30,68.0,2100.0,,,,,T  
4393,Security_24,5,2022-11-21,09:18:32,,,46.0,9800.0,,,Q  
4398,Security_19,3,2022-11-21,09:18:33,,,,,1.0,7800.0,Q  
4455,Security_79,6,2022-11-21,09:18:48,,,39.0625,8000.0,,,Q  
4461,Security_54,7,2022-11-21,09:18:49,26.9688,9200.0,,,,,T  
4473,Security_2,7,2022-11-21,09:18:52,90.0312,8000.0,,,,,T  
4500,Security_89,7,2022-11-21,09:18:59,85.0312,500.0,,,,,CT 
4503,Security_48,5,2022-11-21,09:19:00,63.0625,2800.0,,,,,CT 
4515,Security_28,9,2022-11-21,09:19:03,93.9688,6000.0,,,,,T  
4518,Security_4,5,2022-11-21,09:19:04,62.0625,7200.0,,,,,T  
4519,Security_41,5,2022-11-21,09:19:04,,,16.0938,6900.0,,,Q  
4524,Security_82,5,2022-11-21,09:19:05,31.0,4400.0,,,,,CT 
4526,Security_99,2,2022-11-21,09:19:06,87.0,7300.0,,,,,CT 
4528,Security_97,3,2022-11-21,09:19:06,84.0,9100.0,,,,,CT 
4536,Security_50,4,2022-11-21,09:19:08,,,43.0,5900.0,,,Q  
4537,Security_69,5,2022-11-21,09:19:08,77.0,8400.0,,,,,T  
4542,Security_32,7,2022-11-21,09:19:10,82.0,3900.0,,,,,T  
4866,Security_85,9,2022-11-21,09:20:31,27.0938,7100.0,,,,,CT 
4882,Security_47,7,2022-11-21,09:20:35,,,,,63.0312,9400.0,Q  
4888,Security_63,6,2022-11-21,09:20:37,15.0,2100.0,,,,,T  
4896,Security_30,4,2022-11-21,09:20:39,22.0,3500.0,,,,,CT 
4903,Security_62,4,2022-11-21,09:20:41,,,53.0938,1400.0,,,Q  
4908,Security_76,4,2022-11-21,09:20:42,,,83.1562,200.0,,,Q  
4920,Security_50,5,2022-11-21,09:20:45,43.0,1600.0,,,,,T  
4925,Security_72,3,2022-11-21,09:20:46,81.0312,6400.0,,,,,T  
4946,Security_35,6,2022-11-21,09:20:52,57.9062,1100.0,,,,,T  
4948,Security_27,7,2022-11-21,09:20:52,31.0625,5200.0,,,,,T  
4966,Security_86,6,2022-11-21,09:20:57,29.0312,6000.0,,,,,CT 
4971,Security_52,7,2022-11-21,09:20:58,,,20.0625,2300.0,,,Q  
4976,Security_65,4,2022-11-21,09:20:59,54.0,7500.0,,,,,T  
4987,Security_75,6,2022-11-21,09:21:02,35.0625,1900.0,,,,,CT 
4989,Security_59,8,2022-11-21,09:21:03,,,,,90.0625,1300.0,Q  
5013,Security_6,5,2022-11-21,09:21:09,,,,,57.9688,2500.0,Q  
5016,Security_13,5,2022-11-21,09:21:09,26.9375,9600.0,,,,,T  
5017,Security_71,8,2022-11-21,09:21:10,92.125,400.0,,,,,T  
5025,Security_25,6,2022-11-21,09:21:12,75.0,9700.0,,,,,T  
5033,Security_22,9,2022-11-21,09:21:14,,,,,18.0,1700.0,Q  
5046,Security_67,2,2022-11-21,09:21:17,63.0,8100.0,,,,,CT 
5051,Security_94,4,2022-11-21,09:21:18,66.9375,9800.0,,,,,T  
5068,Security_55,4,2022-11-21,09:21:22,27.0625,6000.0,,,,,T  
5085,Security_59,9,2022-11-21,09:21:27,90.0625,7400.0,,,,,T  
5094,Security_54,9,2022-11-21,09:21:29,26.9688,300.0,,,,,T  
5122,Security_88,6,2022-11-21,09:21:36,32.0,4600.0,,,,,T  
5133,Security_92,5,2022-11-21,09:21:39,,,2.0312,8800.0,,,Q  
5137,Security_1,7,2022-11-21,09:21:40,4.0625,5500.0,,,,,CT 
5145,Security_80,4,2022-11-21,09:21:42,80.0,9200.0,,,,,CT 
5148,Security_60,8,2022-11-21,09:21:42,72.0,5100.0,,,,,CT 
5149,Security_36,10,2022-11-21,09:21:43,50.9688,5000.0,,,,,CT 
5152,Security_32,9,2022-11-21,09:21:43,82.0,3000.0,,,,,CT 
5155,Security_71,9,2022-11-21,09:21:44,92.125,3600.0,,,,,T  
5162,Security_23,5,2022-11-21,09:21:46,,,53.0312,8100.0,,,Q  
5483,Security_72,5,2022-11-21,09:23:07,81.0,2800.0,,,,,T  
5488,Security_34,3,2022-11-21,09:23:08,51.9688,6700.0,,,,,CT 
5492,Security_55,5,2022-11-21,09:23:09,27.0625,2300.0,,,,,CT 
5526,Security_75,7,2022-11-21,09:23:18,,,,,35.0938,7000.0,Q  
5533,Security_19,5,2022-11-21,09:23:20,1.0,100.0,,,,,T  
